Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
NCP02,-976.0,OUT019
DRI37,840.0,OUT045
FDQ12,3734.0,OUT049
FDE33,1297.0,OUT046
FDX27,1488.0,OUT045
FDM22,1000.0,OUT017
NCH30,-112.0,OUT019
FDC04,3906.0,OUT017
FDO38,1297.0,OUT046
FDV52,3370.0,OUT027
FDB32,1576.0,OUT013
FDV43,532.0,OUT018
FDI24,2582.0,OUT018
FDR40,1480.0,OUT017
FDW02,2158.0,OUT049
FDE44,898.0,OUT049
FDL38,1505.0,OUT046
NCT54,-434.0,OUT010
DRJ39,1566.0,OUT010
FDW55,4102.0,OUT049
DRF13,420.0,OUT019
NCW17,2154.0,OUT049
FDP13,840.0,OUT035
FDS08,2524.0,OUT018
NCP17,1137.0,OUT035
NCO53,2975.0,OUT035
FDH19,2676.0,OUT045
FDJ04,1996.0,OUT017
FDG10,1102.0,OUT049
FDA40,-456.0,OUT010
FDI53,2524.0,OUT045
FDU09,-944.0,OUT010
FDK60,1550.0,OUT045
FDR43,662.0,OUT017
FDW22,3634.0,OUT017
DRP47,2038.0,OUT010
DRG48,418.0,OUT010
FDA14,2458.0,OUT035
FDU49,1528.0,OUT013
FDK28,3960.0,OUT045
FDT19,2793.0,OUT046
NCQ42,1890.0,OUT045
FDD03,3612.0,OUT045
NCM53,1755.0,OUT013
NCX53,2142.0,OUT045
FDV14,2846.0,OUT027
NCZ54,2626.0,OUT017
FDB39,964.0,OUT013
DRC24,2451.0,OUT046
FDY36,1256.0,OUT013
FDN01,2930.0,OUT035
DRH25,895.0,OUT046
FDV08,749.0,OUT046
NCP53,3858.0,OUT049
FDU52,548.0,OUT010
NCI42,3166.0,OUT045
FDZ14,2104.0,OUT035
FDF11,3865.0,OUT046
FDQ13,1156.0,OUT018
FDO32,-1160.0,OUT010
DRJ37,2204.0,OUT018
FDY43,2677.0,OUT046
NCT41,2503.0,OUT017
NCV17,2012.0,OUT045
FDM04,2402.0,OUT027
DRB48,476.0,OUT018
FDM24,2528.0,OUT013
FDT37,4126.0,OUT049
NCO05,-378.0,OUT010
FDL13,3745.0,OUT046
FDL15,2520.0,OUT017
FDB11,3290.0,OUT018
FDL14,632.0,OUT019
FDY10,-68.0,OUT019
FDJ40,1942.0,OUT049
NCW18,3741.0,OUT046
NCY06,2077.0,OUT013
DRE13,1152.0,OUT018
FDA26,3394.0,OUT045
NCE19,-1090.0,OUT010
FDE33,1478.0,OUT035
DRL59,2344.0,OUT027
FDY07,773.0,OUT046
FDF57,2528.0,OUT018
FDM58,1964.0,OUT035
FDP26,3114.0,OUT027
FDY32,2605.0,OUT046
FDD51,-1160.0,OUT010
FDU22,1668.0,OUT018
FDZ49,3304.0,OUT018
NCI42,3360.0,OUT017
FDT04,2106.0,OUT027
NCU41,2902.0,OUT045
FDS56,4114.0,OUT045
NCN42,2425.0,OUT017
FDK34,3777.0,OUT046
FDB03,3908.0,OUT017
DRJ25,928.0,OUT035
FDT25,3434.0,OUT027
FDN20,2728.0,OUT013
FDP09,3420.0,OUT013
FDM20,1952.0,OUT019
NCG55,1821.0,OUT046
NCP14,1550.0,OUT045
NCH06,3849.0,OUT046
FDV52,1968.0,OUT013
NCL07,793.0,OUT035
DRJ11,4488.0,OUT027
DRO59,1262.0,OUT013
FDW15,480.0,OUT010
NCQ30,2037.0,OUT035
NCN54,-696.0,OUT019
FDY01,3350.0,OUT027
FDX39,3546.0,OUT035
FDH53,2870.0,OUT027
FDA57,834.0,OUT035
NCC07,-226.0,OUT010
FDU28,3068.0,OUT013
FDK36,-1080.0,OUT010
FDR36,532.0,OUT018
NCQ17,2546.0,OUT035
FDS28,-952.0,OUT019
FDE08,2268.0,OUT045
FDU22,1921.0,OUT046
FDG41,1722.0,OUT045
FDO31,-596.0,OUT010
FDM21,2132.0,OUT019
FDU40,3138.0,OUT017
FDV36,1782.0,OUT018
FDT10,2478.0,OUT027
FDX38,762.0,OUT045
NCU30,4048.0,OUT027
NCV06,3136.0,OUT049
FDT16,4310.0,OUT035
NCP41,3172.0,OUT027
FDZ56,2772.0,OUT017
FDC22,3202.0,OUT035
FDU10,832.0,OUT035
FDS46,1840.0,OUT045
FDO08,2798.0,OUT049
NCV42,1494.0,OUT018
FDP33,4126.0,OUT035
FDJ12,3325.0,OUT046
FDH04,1406.0,OUT045
NCU54,3345.0,OUT013
FDO36,944.0,OUT010
FDT37,5502.0,OUT027
FDD14,992.0,OUT010
FDA16,3544.0,OUT013
NCS42,-448.0,OUT019
FDP10,-256.0,OUT019
FDQ28,2594.0,OUT049
FDK57,-28.0,OUT010
FDK02,1928.0,OUT013
FDW47,1694.0,OUT018
NCC42,1956.0,OUT018
FDQ37,2822.0,OUT018
FDL40,1557.0,OUT046
DRE13,-478.0,OUT010
FDQ34,3114.0,OUT027
NCB54,2025.0,OUT046
FDS48,2494.0,OUT049
FDO15,1144.0,OUT045
NCT30,773.0,OUT013
FDU49,2898.0,OUT027
FDE21,1853.0,OUT046
FDS49,-628.0,OUT019
FDT38,2842.0,OUT027
FDZ01,1608.0,OUT045
FDC41,1344.0,OUT035
DRG13,678.0,OUT010
NCZ42,3484.0,OUT018
NCM07,1260.0,OUT045
NCV17,1844.0,OUT018
DRK39,1468.0,OUT035
FDS37,1600.0,OUT018
FDV12,-296.0,OUT019
NCG19,3440.0,OUT018
FDS51,1080.0,OUT013
NCO14,701.0,OUT046
FDC38,2133.0,OUT046
FDN15,2253.0,OUT046
NCH42,3621.0,OUT013
FDQ22,653.0,OUT046
FDC05,3176.0,OUT013
FDZ31,3136.0,OUT013
DRJ23,3132.0,OUT049
FDC52,2598.0,OUT035
DRD12,-466.0,OUT010
FDV55,2414.0,OUT017
FDD32,1381.0,OUT046
FDR01,3342.0,OUT049
FDY08,332.0,OUT019
FDQ45,2906.0,OUT045
DRN11,3744.0,OUT027
NCS05,1882.0,OUT018
FDY32,2698.0,OUT035
NCD31,2512.0,OUT045
NCE06,2638.0,OUT049
NCP14,1617.0,OUT046
NCF18,1080.0,OUT019
FDF14,2176.0,OUT018
FDB22,2548.0,OUT017
NCH54,2606.0,OUT049
FDU27,984.0,OUT035
FDS58,4046.0,OUT027
NCU29,2404.0,OUT035
FDJ57,3056.0,OUT013
FDL56,1494.0,OUT049
FDH60,3282.0,OUT035
FDN24,638.0,OUT018
FDD02,2020.0,OUT017
FDP15,4168.0,OUT017
FDB28,4578.0,OUT027
DRC49,2214.0,OUT045
NCG30,1694.0,OUT018
FDJ14,1458.0,OUT049
FDL52,594.0,OUT045
NCG19,5112.0,OUT027
NCN41,2074.0,OUT035
FDW22,3640.0,OUT013
FDI02,1884.0,OUT013
FDV51,2538.0,OUT045
FDV48,1353.0,OUT046
NCL17,312.0,OUT019
FDP46,1358.0,OUT045
FDU10,578.0,OUT045
FDT37,2144.0,OUT010
FDI27,966.0,OUT035
FDN51,4185.0,OUT046
FDW07,1572.0,OUT035
FDN45,3630.0,OUT049
DRN37,4092.0,OUT027
DRF48,3112.0,OUT049
FDP38,-1052.0,OUT019
NCX18,4550.0,OUT027
FDK45,1602.0,OUT018
FDZ37,1578.0,OUT049
FDS50,3298.0,OUT018
NCR54,2828.0,OUT018
NCS17,1622.0,OUT035
FDV31,2829.0,OUT046
DRE27,1624.0,OUT017
FDN60,2576.0,OUT013
FDK26,3032.0,OUT013
FDX37,1378.0,OUT018
FDW31,3189.0,OUT046
FDX26,2670.0,OUT018
DRL49,360.0,OUT019
FDU49,1548.0,OUT017
FDY58,3617.0,OUT046
FDN03,3890.0,OUT045
NCV06,1074.0,OUT010
FDH53,1324.0,OUT045
FDG31,844.0,OUT018
NCC06,1948.0,OUT045
FDS13,4290.0,OUT049
FDP16,4026.0,OUT035
FDA35,2032.0,OUT013
DRP47,3750.0,OUT018
FDY28,1496.0,OUT010
FDY20,1640.0,OUT035
NCH30,1847.0,OUT017
NCR29,-992.0,OUT019
NCP05,2411.0,OUT013
NCF30,32.0,OUT019
FDA08,2814.0,OUT035
FDN51,5626.0,OUT027
FDH12,1713.0,OUT046
FDY39,3032.0,OUT017
NCO53,2782.0,OUT045
FDB40,2385.0,OUT046
FDH02,1618.0,OUT049
FDY11,2566.0,OUT027
FDQ09,-72.0,OUT019
FDP16,3952.0,OUT013
NCF55,326.0,OUT018
FDY09,4270.0,OUT027
FDY39,2850.0,OUT045
NCU53,2692.0,OUT049
NCT41,2502.0,OUT049
FDJ45,613.0,OUT046
FDR28,2696.0,OUT013
FDN08,1992.0,OUT013
FDJ07,1954.0,OUT049
FDZ09,4062.0,OUT027
FDQ14,2482.0,OUT017
FDY12,2334.0,OUT027
FDK57,1945.0,OUT046
FDD20,2090.0,OUT049
FDS36,1602.0,OUT018
FDI40,1794.0,OUT049
FDJ40,1738.0,OUT045
FDE08,2384.0,OUT013
DRK01,1594.0,OUT013
FDC58,858.0,OUT049
FDE50,3053.0,OUT046
FDX48,2608.0,OUT035
DRM35,2586.0,OUT018
FDG41,1840.0,OUT013
FDB52,4045.0,OUT046
FDV19,2484.0,OUT045
DRG48,2402.0,OUT017
FDI26,2912.0,OUT013
FDU11,16.0,OUT019
FDF59,140.0,OUT019
FDR07,1662.0,OUT049
NCE06,2622.0,OUT017
FDE10,2173.0,OUT046
NCO55,1713.0,OUT046
FDZ13,928.0,OUT013
FDT50,1692.0,OUT017
FDH12,-232.0,OUT010
FDD21,1854.0,OUT045
NCM05,4161.0,OUT013
FDK04,1024.0,OUT013
FDN33,1682.0,OUT017
NCM18,-930.0,OUT010
DRC25,1496.0,OUT049
FDT47,1704.0,OUT017
FDD45,2998.0,OUT027
NCD07,1582.0,OUT018
NCY54,778.0,OUT010
FDL12,1142.0,OUT049
FDL02,1820.0,OUT017
FDC60,1622.0,OUT035
FDR37,3012.0,OUT017
FDY16,3064.0,OUT017
FDU26,1886.0,OUT045
FDN24,912.0,OUT013
FDH44,2480.0,OUT013
FDE23,-1064.0,OUT010
FDW60,2944.0,OUT017
FDQ55,2034.0,OUT049
FDV32,2470.0,OUT027
FDV03,564.0,OUT010
FDY14,2268.0,OUT010
NCL55,5438.0,OUT027
DRF25,748.0,OUT017
FDX03,797.0,OUT046
FDF40,3876.0,OUT045
FDX24,-416.0,OUT010
FDA25,1814.0,OUT049
FDH21,2282.0,OUT018
FDB47,1408.0,OUT010
FDT34,-248.0,OUT019
FDS39,340.0,OUT010
NCU05,1249.0,OUT046
FDE02,1606.0,OUT049
FDL25,1640.0,OUT035
FDC50,1610.0,OUT049
FDZ32,1878.0,OUT049
FDV14,1318.0,OUT045
FDR07,1464.0,OUT045
FDB26,1038.0,OUT049
NCR50,2322.0,OUT045
FDP01,2254.0,OUT018
FDH57,1996.0,OUT045
FDM60,2190.0,OUT027
FDA45,2846.0,OUT017
FDU55,4178.0,OUT017
FDH40,1516.0,OUT035
FDG40,-1336.0,OUT019
FDT12,3702.0,OUT049
DRL59,800.0,OUT045
FDT47,1414.0,OUT018
FDI60,1208.0,OUT017
DRF51,2076.0,OUT027
NCK31,922.0,OUT049
FDB08,2474.0,OUT045
FDM44,1766.0,OUT035
FDD46,2166.0,OUT018
FDR27,208.0,OUT019
FDV56,-104.0,OUT010
FDM02,1550.0,OUT049
FDU45,1622.0,OUT018
FDZ10,2096.0,OUT017
NCK31,-1106.0,OUT010
FDR27,2310.0,OUT035
FDF33,1792.0,OUT013
FDJ36,1713.0,OUT046
FDP33,4122.0,OUT049
FDG17,3925.0,OUT046
FDG47,5606.0,OUT027
NCW29,2027.0,OUT046
DRH59,1274.0,OUT017
FDR32,3770.0,OUT017
FDP48,3058.0,OUT035
FDG17,4042.0,OUT035
DRJ59,782.0,OUT017
FDY48,3126.0,OUT027
FDB02,2845.0,OUT046
FDN10,-4.0,OUT019
NCD55,811.0,OUT035
FDX34,1996.0,OUT013
FDZ38,2632.0,OUT045
DRF37,4260.0,OUT049
DRL47,108.0,OUT019
FDL27,1190.0,OUT035
NCP53,3842.0,OUT035
FDT03,1024.0,OUT019
FDJ28,3178.0,OUT035
FDF40,3730.0,OUT018
FDA32,3558.0,OUT035
NCP02,1022.0,OUT017
FDZ31,3030.0,OUT045
NCQ29,4141.0,OUT013
FDP57,-216.0,OUT010
FDL32,3310.0,OUT027
DRB01,3164.0,OUT035
FDJ40,1821.0,OUT046
FDO24,2278.0,OUT018
FDO11,3722.0,OUT018
FDA56,2060.0,OUT035
FDF02,1588.0,OUT045
FDA10,1992.0,OUT013
NCI55,2022.0,OUT017
FDZ40,-1032.0,OUT010
FDV08,834.0,OUT049
FDN48,1496.0,OUT013
FDU57,2524.0,OUT017
DRF49,1878.0,OUT013
FDS02,3260.0,OUT035
FDS43,2973.0,OUT046
FDT16,4188.0,OUT013
FDX19,5142.0,OUT027
FDK15,1581.0,OUT046
DRA12,2372.0,OUT049
FDY35,902.0,OUT017
NCU42,2715.0,OUT013
FDD26,3016.0,OUT013
FDR11,2350.0,OUT018
NCP53,3666.0,OUT045
FDP34,2394.0,OUT045
NCV41,-168.0,OUT019
FDN20,2424.0,OUT018
FDZ16,2852.0,OUT018
FDZ28,2190.0,OUT049
NCL55,4027.0,OUT013
NCJ17,1329.0,OUT046
FDT37,4045.0,OUT046
FDV51,2778.0,OUT049
FDZ28,2238.0,OUT035
FDN27,1948.0,OUT013
FDS14,624.0,OUT019
FDZ58,1870.0,OUT045
FDD46,2453.0,OUT046
FDJ03,982.0,OUT035
FDU03,992.0,OUT010
FDA33,3830.0,OUT027
NCW53,3131.0,OUT035
NCC55,700.0,OUT017
FDP52,1792.0,OUT019
FDE39,2038.0,OUT049
FDB44,3468.0,OUT035
FDG59,688.0,OUT013
FDI05,1288.0,OUT013
FDF59,1958.0,OUT045
FDM39,948.0,OUT019
FDB14,1564.0,OUT013
NCS05,224.0,OUT019
DRJ35,944.0,OUT045
FDO31,-560.0,OUT019
FDA31,2749.0,OUT046
FDX40,750.0,OUT049
FDW56,2944.0,OUT045
FDH09,616.0,OUT018
FDA52,920.0,OUT019
FDF20,1228.0,OUT019
FDE40,1057.0,OUT046
NCU17,1585.0,OUT046
NCP14,1795.0,OUT035
FDN25,2430.0,OUT027
FDU39,1090.0,OUT049
NCM05,4232.0,OUT017
FDU07,2468.0,OUT017
FDF28,2178.0,OUT049
FDR57,2694.0,OUT049
FDJ33,2056.0,OUT013
DRH23,1026.0,OUT035
FDQ52,3921.0,OUT046
DRK13,3240.0,OUT035
FDP09,3353.0,OUT046
FDR08,3222.0,OUT027
FDV50,1868.0,OUT045
FDT13,3126.0,OUT049
FDJ27,3118.0,OUT027
FDH21,2501.0,OUT046
FDW14,2942.0,OUT027
FDL52,830.0,OUT049
FDW28,3204.0,OUT017
FDL40,1694.0,OUT049
FDE24,2253.0,OUT046
FDX35,3754.0,OUT049
FDP46,1526.0,OUT017
FDX56,3228.0,OUT045
FDQ45,3118.0,OUT049
FDK50,4030.0,OUT027
FDY26,3308.0,OUT045
FDQ09,1924.0,OUT017
FDN39,2846.0,OUT049
FDP13,808.0,OUT017
FDR51,2464.0,OUT013
FDZ49,1568.0,OUT010
FDL28,3456.0,OUT018
FDZ10,2138.0,OUT035
FDK38,2408.0,OUT013
DRL49,3736.0,OUT027
FDR15,2536.0,OUT013
FDQ24,4100.0,OUT035
FDD56,2888.0,OUT013
NCR42,541.0,OUT046
FDH52,1004.0,OUT045
FDH57,180.0,OUT019
FDR15,628.0,OUT010
FDJ34,2176.0,OUT035
FDW37,1616.0,OUT035
FDQ23,1394.0,OUT018
FDP34,2552.0,OUT013
FDE04,4390.0,OUT027
FDC48,1228.0,OUT045
FDA47,712.0,OUT019
FDI35,2620.0,OUT018
NCV05,2499.0,OUT013
FDR28,2540.0,OUT045
FDH31,1736.0,OUT017
FDP59,-188.0,OUT019
FDS19,1058.0,OUT018
FDM60,662.0,OUT045
FDJ44,2550.0,OUT018
DRH51,1490.0,OUT017
DRC25,1474.0,OUT017
DRE25,1546.0,OUT013
NCX05,1910.0,OUT049
FDR11,2642.0,OUT017
DRP47,3852.0,OUT045
DRC49,384.0,OUT019
FDQ47,2102.0,OUT027
FDL20,1824.0,OUT013
FDM34,2218.0,OUT035
NCN55,3801.0,OUT013
FDD41,1854.0,OUT035
FDE52,1630.0,OUT049
NCT18,904.0,OUT019
FDJ32,746.0,OUT018
FDE16,3329.0,OUT046
FDZ09,2492.0,OUT045
DRZ11,2023.0,OUT046
FDK41,1490.0,OUT049
FDE56,1146.0,OUT049
FDH34,3000.0,OUT013
DRI49,1338.0,OUT013
DRI59,3571.0,OUT046
DRC36,2920.0,OUT049
FDS15,-168.0,OUT019
FDI07,2924.0,OUT018
FDZ15,1672.0,OUT018
NCX41,4784.0,OUT027
NCO29,712.0,OUT019
FDF57,2776.0,OUT013
FDI33,1604.0,OUT035
DRJ47,2840.0,OUT049
FDB34,1405.0,OUT046
FDY22,3774.0,OUT027
DRL11,2610.0,OUT017
FDY46,3122.0,OUT035
FDG17,3936.0,OUT013
FDE52,1250.0,OUT018
DRP47,5412.0,OUT027
FDO01,184.0,OUT010
FDL09,2729.0,OUT046
FDR57,2612.0,OUT013
DRD37,940.0,OUT035
FDQ36,2166.0,OUT027
FDL33,3218.0,OUT049
FDL48,784.0,OUT045
FDL28,3818.0,OUT049
NCN29,781.0,OUT046
FDO13,2760.0,OUT035
FDB38,2550.0,OUT045
FDI36,3290.0,OUT035
FDI58,1654.0,OUT035
FDH22,1806.0,OUT018
FDQ27,1792.0,OUT013
FDT33,2709.0,OUT046
FDC56,1804.0,OUT045
FDF14,2477.0,OUT046
FDQ39,3136.0,OUT017
NCM43,2679.0,OUT017
FDS46,2100.0,OUT035
FDI22,3378.0,OUT049
NCE43,2576.0,OUT045
FDZ36,1084.0,OUT010
FDR13,4.0,OUT019
FDP46,1214.0,OUT018
FDW56,1120.0,OUT019
FDB40,2466.0,OUT017
FDM28,2594.0,OUT018
FDV49,4224.0,OUT013
NCS53,2216.0,OUT018
FDO03,3782.0,OUT049
FDT15,3086.0,OUT035
FDD33,3754.0,OUT049
FDX13,4052.0,OUT017
FDH60,3228.0,OUT013
DRH51,1395.0,OUT046
NCL07,794.0,OUT049
FDW51,3336.0,OUT045
FDF21,1136.0,OUT019
FDH26,388.0,OUT019
FDJ03,990.0,OUT049
FDU35,1676.0,OUT017
DRL01,3472.0,OUT018
FDE59,534.0,OUT045
FDI60,1230.0,OUT035
DRH39,1388.0,OUT035
FDK36,942.0,OUT049
FDN52,1326.0,OUT045
FDU12,4282.0,OUT017
NCT05,5474.0,OUT027
FDS37,3338.0,OUT027
FDK24,868.0,OUT017
DRF36,3090.0,OUT013
FDN46,-256.0,OUT010
NCN06,2450.0,OUT045
FDD59,1496.0,OUT035
FDM14,1680.0,OUT045
FDO10,754.0,OUT018
FDU35,1632.0,OUT013
NCA30,2712.0,OUT018
NCO41,1654.0,OUT049
FDI24,2789.0,OUT046
FDZ16,3089.0,OUT046
FDV47,1349.0,OUT046
FDV16,552.0,OUT045
FDZ22,1456.0,OUT035
FDO20,2120.0,OUT010
FDW38,1008.0,OUT013
FDW52,2576.0,OUT045
FDT43,-1048.0,OUT019
NCS29,4050.0,OUT045
NCC31,2528.0,OUT017
FDA21,3056.0,OUT017
FDQ55,1929.0,OUT046
NCE54,1324.0,OUT049
FDD45,1596.0,OUT017
NCP17,1132.0,OUT017
FDR47,3186.0,OUT035
DRM35,2858.0,OUT013
FDR47,1172.0,OUT019
FDX19,1764.0,OUT010
FDV22,3998.0,OUT027
FDQ46,3238.0,OUT027
DRO47,1708.0,OUT045
FDB44,1436.0,OUT010
FDN02,1324.0,OUT010
FDW10,2684.0,OUT045
FDJ41,2240.0,OUT019
FDM50,1033.0,OUT046
FDW10,2940.0,OUT035
FDY48,1758.0,OUT049
NCE30,4794.0,OUT027
FDO04,864.0,OUT045
FDQ26,-904.0,OUT010
NCX29,2048.0,OUT018
FDE39,1893.0,OUT046
NCR54,4512.0,OUT027
NCP55,2388.0,OUT027
FDX22,3484.0,OUT017
FDI05,1368.0,OUT035
FDC51,3518.0,OUT027
FDC10,2000.0,OUT013
FDJ46,2684.0,OUT045
FDV10,-1116.0,OUT010
FDX12,5354.0,OUT027
FDL43,-632.0,OUT019
DRB13,3067.0,OUT046
FDF59,3502.0,OUT027
FDT35,2830.0,OUT049
NCJ19,1053.0,OUT035
FDT35,2506.0,OUT018
FDI48,885.0,OUT046
DRC24,532.0,OUT019
NCZ05,1713.0,OUT017
FDJ57,3110.0,OUT049
FDX11,3028.0,OUT017
FDE09,1912.0,OUT035
NCK06,2012.0,OUT049
DRE37,3098.0,OUT017
FDV56,1765.0,OUT046
FDY43,2748.0,OUT017
FDV35,2472.0,OUT013
FDF05,2232.0,OUT019
FDA36,3044.0,OUT035
FDS13,5590.0,OUT027
FDU47,2352.0,OUT013
FDI36,1244.0,OUT010
FDH48,1417.0,OUT046
FDZ14,2040.0,OUT013
FDS46,2032.0,OUT013
FDE21,1984.0,OUT017
FDA26,3642.0,OUT049
FDV12,1665.0,OUT046
FDL46,-44.0,OUT019
FDN57,2324.0,OUT013
NCJ18,1919.0,OUT017
FDO36,2756.0,OUT045
FDX55,3178.0,OUT018
FDT25,64.0,OUT019
FDD16,1326.0,OUT049
NCX18,3137.0,OUT013
NCG55,1582.0,OUT018
NCV18,1414.0,OUT049
NCS18,1834.0,OUT035
FDC37,1632.0,OUT045
FDE47,1989.0,OUT046
DRG49,1964.0,OUT019
FDC39,3374.0,OUT049
FDH24,636.0,OUT019
FDV39,4618.0,OUT027
NCL17,2158.0,OUT045
NCY53,1921.0,OUT035
FDH52,1136.0,OUT013
NCD19,652.0,OUT018
FDI44,1241.0,OUT046
DRD49,5196.0,OUT027
FDN08,2082.0,OUT035
FDO20,5486.0,OUT027
FDY02,4177.0,OUT046
FDX23,1424.0,OUT045
FDX01,1952.0,OUT017
FDH20,3078.0,OUT027
NCX41,3421.0,OUT017
FDD21,3382.0,OUT027
DRH11,-1012.0,OUT019
DRE60,3302.0,OUT018
FDB10,3792.0,OUT013
FDH38,1940.0,OUT013
NCL07,394.0,OUT018
FDD48,1829.0,OUT046
NCT54,2934.0,OUT027
FDF32,4614.0,OUT027
DRH51,1334.0,OUT045
DRG03,2600.0,OUT035
NCY42,360.0,OUT019
FDH32,1612.0,OUT017
NCJ06,3362.0,OUT027
FDH47,3058.0,OUT027
FDZ08,1138.0,OUT018
FDK16,1624.0,OUT017
DRG01,1002.0,OUT018
NCM53,3118.0,OUT027
NCB07,3213.0,OUT035
NCZ06,4085.0,OUT035
FDU48,2190.0,OUT049
NCB55,2382.0,OUT027
FDP15,4116.0,OUT013
FDF17,3109.0,OUT046
NCN06,2686.0,OUT049
DRM48,396.0,OUT018
FDH10,3037.0,OUT046
FDC60,1220.0,OUT018
FDE35,778.0,OUT018
DRI23,2622.0,OUT013
NCR38,4003.0,OUT013
FDP04,1158.0,OUT035
NCW17,1970.0,OUT045
FDX34,2044.0,OUT017
NCK53,1468.0,OUT045
NCO54,-1018.0,OUT010
NCH55,2013.0,OUT046
FDT44,3326.0,OUT027
DRG49,3831.0,OUT046
FDX46,-912.0,OUT010
DRG36,2816.0,OUT049
FDU37,1466.0,OUT049
FDK10,3046.0,OUT049
DRF37,5592.0,OUT027
FDC44,1916.0,OUT035
FDP15,4069.0,OUT046
FDZ27,2302.0,OUT027
FDY22,396.0,OUT019
DRG51,2772.0,OUT035
FDN58,3654.0,OUT045
FDW01,2558.0,OUT049
FDX24,1284.0,OUT018
FDO51,864.0,OUT017
FDJ52,4038.0,OUT027
NCY06,118.0,OUT010
FDE20,2494.0,OUT018
FDT23,-632.0,OUT010
FDQ51,893.0,OUT046
FDE35,1049.0,OUT046
FDB46,3448.0,OUT013
NCG19,3766.0,OUT035
NCL06,3832.0,OUT018
FDT36,-1352.0,OUT019
FDC56,2038.0,OUT049
FDJ26,3550.0,OUT049
FDZ59,2800.0,OUT017
FDV11,4302.0,OUT027
FDR13,-12.0,OUT010
FDI15,3902.0,OUT018
FDF47,3290.0,OUT018
NCB54,136.0,OUT019
NCK19,4472.0,OUT027
FDX16,2500.0,OUT017
FDL50,1984.0,OUT045
NCE31,671.0,OUT035
DRJ01,2668.0,OUT049
FDE22,2596.0,OUT013
FDY20,-424.0,OUT019
NCO14,632.0,OUT045
NCR50,2483.0,OUT017
DRM47,3122.0,OUT017
FDO27,-356.0,OUT010
FDJ20,3494.0,OUT027
NCX17,3715.0,OUT013
FDG59,742.0,OUT049
FDD52,1684.0,OUT045
FDO48,3652.0,OUT017
FDC59,-808.0,OUT019
FDS15,1538.0,OUT018
FDB47,3454.0,OUT035
FDV14,-492.0,OUT019
FDB27,3136.0,OUT013
FDA35,2166.0,OUT035
FDN51,3944.0,OUT018
FDO39,1012.0,OUT019
FDB28,3230.0,OUT049
DRJ25,811.0,OUT046
FDH46,3126.0,OUT027
FDI10,2698.0,OUT045
FDU21,366.0,OUT018
FDD09,2978.0,OUT049
FDD10,2905.0,OUT046
FDN31,1112.0,OUT010
FDA46,2858.0,OUT018
FDM56,1737.0,OUT046
FDF11,1940.0,OUT010
FDS32,2050.0,OUT018
NCM06,2441.0,OUT013
FDZ26,3722.0,OUT045
FDO01,2176.0,OUT013
FDJ46,2894.0,OUT049
FDG26,2164.0,OUT019
FDZ38,2898.0,OUT035
NCO55,1697.0,OUT013
FDT60,2102.0,OUT035
FDW37,1586.0,OUT049
NCK42,3136.0,OUT018
FDA45,2781.0,OUT046
FDW55,3778.0,OUT018
FDY44,3254.0,OUT017
FDQ31,1532.0,OUT017
FDM09,2866.0,OUT049
FDH12,1442.0,OUT018
NCQ43,1856.0,OUT035
FDT33,2842.0,OUT035
NCT41,2128.0,OUT018
DRJ25,-1110.0,OUT010
NCQ41,3107.0,OUT046
NCN17,1714.0,OUT049
DRO35,3348.0,OUT027
FDU27,602.0,OUT018
FDY43,4142.0,OUT027
FDG46,2034.0,OUT035
DRL49,2052.0,OUT018
NCB55,1014.0,OUT049
FDK28,4198.0,OUT049
FDO49,792.0,OUT045
FDT03,2944.0,OUT013
FDW33,3130.0,OUT027
FDR02,1900.0,OUT035
FDF50,3192.0,OUT013
FDA40,1242.0,OUT018
NCT53,2356.0,OUT018
FDY60,2458.0,OUT035
FDP44,3154.0,OUT027
NCQ50,3280.0,OUT045
NCC30,2888.0,OUT017
FDQ60,1730.0,OUT018
FDG41,1805.0,OUT046
FDQ03,3797.0,OUT046
FDM03,1634.0,OUT045
FDZ51,1322.0,OUT018
DRF51,762.0,OUT035
FDF39,4276.0,OUT017
FDW52,2778.0,OUT035
FDY22,2458.0,OUT049
FDG14,2488.0,OUT013
FDA57,768.0,OUT017
FDL45,120.0,OUT019
FDX28,1581.0,OUT046
NCQ54,2727.0,OUT013
FDH40,1258.0,OUT045
FDU52,2632.0,OUT035
FDT60,48.0,OUT010
FDK08,1558.0,OUT045
FDN04,3026.0,OUT049
FDE50,3072.0,OUT013
FDI16,998.0,OUT049
FDM50,1162.0,OUT049
NCV30,1098.0,OUT049
FDT44,1896.0,OUT013
FDY60,2428.0,OUT013
FDT56,1096.0,OUT017
FDV58,2840.0,OUT018
FDU04,2040.0,OUT013
NCN05,4370.0,OUT027
FDI53,2368.0,OUT018
FDD34,2621.0,OUT046
FDW47,3438.0,OUT027
FDT51,3302.0,OUT027
FDO27,1624.0,OUT013
NCQ18,1346.0,OUT018
NCW05,1749.0,OUT013
FDI15,2236.0,OUT010
NCH43,1470.0,OUT010
FDT40,2118.0,OUT049
NCG19,3715.0,OUT017
NCM30,782.0,OUT035
FDB38,2670.0,OUT017
FDB22,2445.0,OUT046
FDC58,765.0,OUT046
NCI29,2261.0,OUT013
FDA23,-304.0,OUT010
DRG48,2346.0,OUT013
FDV21,2024.0,OUT013
NCG18,-288.0,OUT019
FDG40,500.0,OUT045
